"Direction","Year","Date","Weekday","Country","Commodity","Transport_Mode","Measure","Value","Cumulative"
"Exports","2016","29/09/2016","Thursday","United States","All","All","$","8000000","4115000000"
"Exports","2016","30/09/2016","Friday","United States","All","All","$","11000000","4127000000"
"Exports","2016","01/10/2016","Saturday","United States","All","All","$","12000000","4139000000"
"Exports","2016","02/10/2016","Sunday","United States","All","All","$","32000000","4171000000"
"Exports","2016","03/10/2016","Monday","United States","All","All","$","1000000","4173000000"
"Exports","2016","04/10/2016","Tuesday","United States","All","All","$","5000000","4177000000"
"Exports","2016","05/10/2016","Wednesday","United States","All","All","$","1000000","4179000000"
"Exports","2016","06/10/2016","Thursday","United States","All","All","$","9000000","4187000000"
"Exports","2016","07/10/2016","Friday","United States","All","All","$","12000000","4199000000"
"Exports","2016","08/10/2016","Saturday","United States","All","All","$","24000000","4224000000"
"Exports","2016","09/10/2016","Sunday","United States","All","All","$","34000000","4257000000"
"Exports","2016","10/10/2016","Monday","United States","All","All","$","3000000","4260000000"
"Exports","2016","11/10/2016","Tuesday","United States","All","All","$","7000000","4267000000"
"Exports","2016","12/10/2016","Wednesday","United States","All","All","$","5000000","4271000000"
"Exports","2016","13/10/2016","Thursday","United States","All","All","$","8000000","4280000000"
"Exports","2016","14/10/2016","Friday","United States","All","All","$","9000000","4289000000"
"Exports","2016","15/10/2016","Saturday","United States","All","All","$","21000000","4309000000"
"Exports","2016","16/10/2016","Sunday","United States","All","All","$","25000000","4334000000"
"Exports","2016","17/10/2016","Monday","United States","All","All","$","1000000","4335000000"
"Exports","2016","18/10/2016","Tuesday","United States","All","All","$","8000000","4343000000"
"Exports","2016","19/10/2016","Wednesday","United States","All","All","$","4000000","4347000000"
"Exports","2016","20/10/2016","Thursday","United States","All","All","$","8000000","4355000000"
"Exports","2016","21/10/2016","Friday","United States","All","All","$","10000000","4365000000"
"Exports","2016","22/10/2016","Saturday","United States","All","All","$","26000000","4391000000"
"Exports","2016","23/10/2016","Sunday","United States","All","All","$","27000000","4419000000"
"Exports","2016","24/10/2016","Monday","United States","All","All","$","6000000","4424000000"
"Exports","2016","25/10/2016","Tuesday","United States","All","All","$","3000000","4427000000"
"Exports","2016","26/10/2016","Wednesday","United States","All","All","$","4000000","4431000000"
"Exports","2016","27/10/2016","Thursday","United States","All","All","$","11000000","4442000000"
"Exports","2016","28/10/2016","Friday","United States","All","All","$","11000000","4453000000"
"Exports","2016","29/10/2016","Saturday","United States","All","All","$","28000000","4481000000"
"Exports","2016","30/10/2016","Sunday","United States","All","All","$","26000000","4507000000"
"Exports","2016","31/10/2016","Monday","United States","All","All","$","2000000","4509000000"
"Exports","2016","01/11/2016","Tuesday","United States","All","All","$","5000000","4513000000"
"Exports","2016","02/11/2016","Wednesday","United States","All","All","$","2000000","4515000000"
"Exports","2016","03/11/2016","Thursday","United States","All","All","$","7000000","4522000000"
"Exports","2016","04/11/2016","Friday","United States","All","All","$","9000000","4531000000"
"Exports","2016","05/11/2016","Saturday","United States","All","All","$","28000000","4559000000"
"Exports","2016","06/11/2016","Sunday","United States","All","All","$","27000000","4585000000"
"Exports","2016","07/11/2016","Monday","United States","All","All","$","1000000","4587000000"
"Exports","2016","08/11/2016","Tuesday","United States","All","All","$","2000000","4589000000"
"Exports","2016","09/11/2016","Wednesday","United States","All","All","$","2000000","4591000000"
"Exports","2016","10/11/2016","Thursday","United States","All","All","$","20000000","4612000000"
"Exports","2016","11/11/2016","Friday","United States","All","All","$","13000000","4625000000"
"Exports","2016","12/11/2016","Saturday","United States","All","All","$","11000000","4635000000"
"Exports","2016","13/11/2016","Sunday","United States","All","All","$","28000000","4663000000"
"Exports","2016","14/11/2016","Monday","United States","All","All","$","2000000","4666000000"
"Exports","2016","15/11/2016","Tuesday","United States","All","All","$","5000000","4671000000"
"Exports","2016","16/11/2016","Wednesday","United States","All","All","$","3000000","4674000000"
"Exports","2016","17/11/2016","Thursday","United States","All","All","$","11000000","4684000000"
"Exports","2016","18/11/2016","Friday","United States","All","All","$","10000000","4695000000"
"Exports","2016","19/11/2016","Saturday","United States","All","All","$","35000000","4729000000"
"Exports","2016","20/11/2016","Sunday","United States","All","All","$","39000000","4769000000"
"Exports","2016","21/11/2016","Monday","United States","All","All","$","1000000","4770000000"
"Exports","2016","22/11/2016","Tuesday","United States","All","All","$","4000000","4774000000"
"Exports","2016","23/11/2016","Wednesday","United States","All","All","$","8000000","4781000000"
"Exports","2016","24/11/2016","Thursday","United States","All","All","$","11000000","4792000000"
"Exports","2016","25/11/2016","Friday","United States","All","All","$","7000000","4799000000"
"Exports","2016","26/11/2016","Saturday","United States","All","All","$","34000000","4833000000"
"Exports","2016","27/11/2016","Sunday","United States","All","All","$","27000000","4861000000"
"Exports","2016","28/11/2016","Monday","United States","All","All","$","1000000","4862000000"
"Exports","2016","29/11/2016","Tuesday","United States","All","All","$","8000000","4869000000"
"Exports","2016","30/11/2016","Wednesday","United States","All","All","$","3000000","4872000000"
"Exports","2016","01/12/2016","Thursday","United States","All","All","$","10000000","4882000000"
"Exports","2016","02/12/2016","Friday","United States","All","All","$","10000000","4892000000"
"Exports","2016","03/12/2016","Saturday","United States","All","All","$","28000000","4920000000"
"Exports","2016","04/12/2016","Sunday","United States","All","All","$","28000000","4948000000"
"Exports","2016","05/12/2016","Monday","United States","All","All","$","2000000","4950000000"
"Exports","2016","06/12/2016","Tuesday","United States","All","All","$","4000000","4954000000"
"Exports","2016","07/12/2016","Wednesday","United States","All","All","$","6000000","4960000000"
"Exports","2016","08/12/2016","Thursday","United States","All","All","$","18000000","4978000000"
"Exports","2016","09/12/2016","Friday","United States","All","All","$","11000000","4989000000"
"Exports","2016","10/12/2016","Saturday","United States","All","All","$","24000000","5014000000"
"Exports","2016","11/12/2016","Sunday","United States","All","All","$","27000000","5041000000"
"Exports","2016","12/12/2016","Monday","United States","All","All","$","1000000","5042000000"
"Exports","2016","13/12/2016","Tuesday","United States","All","All","$","7000000","5049000000"
"Exports","2016","14/12/2016","Wednesday","United States","All","All","$","2000000","5051000000"
"Exports","2016","15/12/2016","Thursday","United States","All","All","$","14000000","5064000000"
"Exports","2016","16/12/2016","Friday","United States","All","All","$","13000000","5077000000"
"Exports","2016","17/12/2016","Saturday","United States","All","All","$","17000000","5095000000"
"Exports","2016","18/12/2016","Sunday","United States","All","All","$","40000000","5134000000"
"Exports","2016","19/12/2016","Monday","United States","All","All","$","3000000","5137000000"
"Exports","2016","20/12/2016","Tuesday","United States","All","All","$","9000000","5146000000"
"Exports","2016","21/12/2016","Wednesday","United States","All","All","$","11000000","5157000000"
"Exports","2016","22/12/2016","Thursday","United States","All","All","$","20000000","5177000000"
"Exports","2016","23/12/2016","Friday","United States","All","All","$","12000000","5189000000"
"Exports","2016","24/12/2016","Saturday","United States","All","All","$","34000000","5223000000"
"Exports","2016","25/12/2016","Sunday","United States","All","All","$","27000000","5250000000"
"Exports","2016","26/12/2016","Monday","United States","All","All","$","1000000","5251000000"
"Exports","2016","27/12/2016","Tuesday","United States","All","All","$","5000000","5256000000"
"Exports","2016","28/12/2016","Wednesday","United States","All","All","$","3000000","5259000000"
"Exports","2016","29/12/2016","Thursday","United States","All","All","$","10000000","5268000000"
"Exports","2016","30/12/2016","Friday","United States","All","All","$","8000000","5276000000"
"Exports","2016","31/12/2016","Saturday","United States","All","All","$","23000000","5299000000"
"Exports","2016","01/01/2016","Friday","Japan","All","All","$","8000000","8000000"
"Exports","2016","02/01/2016","Saturday","Japan","All","All","$","0","8000000"
"Exports","2016","03/01/2016","Sunday","Japan","All","All","$","1000000","9000000"
"Exports","2016","04/01/2016","Monday","Japan","All","All","$","5000000","14000000"
"Exports","2016","05/01/2016","Tuesday","Japan","All","All","$","1000000","15000000"
"Exports","2016","06/01/2016","Wednesday","Japan","All","All","$","0","15000000"
"Exports","2016","07/01/2016","Thursday","Japan","All","All","$","3000000","18000000"
"Exports","2016","08/01/2016","Friday","Japan","All","All","$","5000000","23000000"
"Exports","2016","09/01/2016","Saturday","Japan","All","All","$","1000000","23000000"
"Exports","2016","10/01/2016","Sunday","Japan","All","All","$","1000000","25000000"
"Exports","2016","11/01/2016","Monday","Japan","All","All","$","2000000","26000000"
"Exports","2016","12/01/2016","Tuesday","Japan","All","All","$","3000000","29000000"
"Exports","2016","13/01/2016","Wednesday","Japan","All","All","$","5000000","34000000"
"Exports","2016","14/01/2016","Thursday","Japan","All","All","$","3000000","36000000"
"Exports","2016","15/01/2016","Friday","Japan","All","All","$","11000000","47000000"
"Exports","2016","16/01/2016","Saturday","Japan","All","All","$","9000000","56000000"
"Exports","2016","17/01/2016","Sunday","Japan","All","All","$","2000000","58000000"
"Exports","2016","18/01/2016","Monday","Japan","All","All","$","4000000","63000000"
"Exports","2016","19/01/2016","Tuesday","Japan","All","All","$","4000000","66000000"
"Exports","2016","20/01/2016","Wednesday","Japan","All","All","$","5000000","71000000"
"Exports","2016","21/01/2016","Thursday","Japan","All","All","$","44000000","115000000"
"Exports","2016","22/01/2016","Friday","Japan","All","All","$","31000000","146000000"
"Exports","2016","23/01/2016","Saturday","Japan","All","All","$","14000000","160000000"
"Exports","2016","24/01/2016","Sunday","Japan","All","All","$","1000000","160000000"
"Exports","2016","25/01/2016","Monday","Japan","All","All","$","4000000","164000000"
"Exports","2016","26/01/2016","Tuesday","Japan","All","All","$","4000000","168000000"
"Exports","2016","27/01/2016","Wednesday","Japan","All","All","$","2000000","170000000"
"Exports","2016","28/01/2016","Thursday","Japan","All","All","$","4000000","174000000"
"Exports","2016","29/01/2016","Friday","Japan","All","All","$","17000000","192000000"
"Exports","2016","30/01/2016","Saturday","Japan","All","All","$","13000000","205000000"
"Exports","2016","31/01/2016","Sunday","Japan","All","All","$","1000000","205000000"
"Exports","2016","01/02/2016","Monday","Japan","All","All","$","13000000","218000000"
"Exports","2016","02/02/2016","Tuesday","Japan","All","All","$","3000000","221000000"
"Exports","2016","03/02/2016","Wednesday","Japan","All","All","$","1000000","223000000"
"Exports","2016","04/02/2016","Thursday","Japan","All","All","$","8000000","230000000"
"Exports","2016","05/02/2016","Friday","Japan","All","All","$","9000000","239000000"
"Exports","2016","06/02/2016","Saturday","Japan","All","All","$","3000000","242000000"
"Exports","2016","07/02/2016","Sunday","Japan","All","All","$","2000000","244000000"
"Exports","2016","08/02/2016","Monday","Japan","All","All","$","6000000","250000000"
"Exports","2016","09/02/2016","Tuesday","Japan","All","All","$","3000000","253000000"
"Exports","2016","10/02/2016","Wednesday","Japan","All","All","$","1000000","255000000"
"Exports","2016","11/02/2016","Thursday","Japan","All","All","$","7000000","261000000"
"Exports","2016","12/02/2016","Friday","Japan","All","All","$","24000000","285000000"
"Exports","2016","13/02/2016","Saturday","Japan","All","All","$","7000000","292000000"
"Exports","2016","14/02/2016","Sunday","Japan","All","All","$","1000000","293000000"
"Exports","2016","15/02/2016","Monday","Japan","All","All","$","32000000","326000000"
"Exports","2016","16/02/2016","Tuesday","Japan","All","All","$","2000000","328000000"
"Exports","2016","17/02/2016","Wednesday","Japan","All","All","$","1000000","329000000"
"Exports","2016","18/02/2016","Thursday","Japan","All","All","$","8000000","337000000"
"Exports","2016","19/02/2016","Friday","Japan","All","All","$","9000000","346000000"
"Exports","2016","20/02/2016","Saturday","Japan","All","All","$","5000000","351000000"
"Exports","2016","21/02/2016","Sunday","Japan","All","All","$","17000000","368000000"
"Exports","2016","22/02/2016","Monday","Japan","All","All","$","4000000","372000000"
"Exports","2016","23/02/2016","Tuesday","Japan","All","All","$","9000000","380000000"
"Exports","2016","24/02/2016","Wednesday","Japan","All","All","$","5000000","385000000"
"Exports","2016","25/02/2016","Thursday","Japan","All","All","$","5000000","390000000"
"Exports","2016","26/02/2016","Friday","Japan","All","All","$","12000000","402000000"
"Exports","2016","27/02/2016","Saturday","Japan","All","All","$","14000000","416000000"
"Exports","2016","28/02/2016","Sunday","Japan","All","All","$","2000000","418000000"
"Exports","2016","29/02/2016","Monday","Japan","All","All","$","10000000","429000000"
"Exports","2016","01/03/2016","Tuesday","Japan","All","All","$","4000000","433000000"
"Exports","2016","02/03/2016","Wednesday","Japan","All","All","$","6000000","439000000"
"Exports","2016","03/03/2016","Thursday","Japan","All","All","$","4000000","443000000"
"Exports","2016","04/03/2016","Friday","Japan","All","All","$","13000000","455000000"
"Exports","2016","05/03/2016","Saturday","Japan","All","All","$","4000000","460000000"
"Exports","2016","06/03/2016","Sunday","Japan","All","All","$","1000000","460000000"
"Exports","2016","07/03/2016","Monday","Japan","All","All","$","7000000","468000000"
"Exports","2016","08/03/2016","Tuesday","Japan","All","All","$","6000000","474000000"
"Exports","2016","09/03/2016","Wednesday","Japan","All","All","$","3000000","477000000"
"Exports","2016","10/03/2016","Thursday","Japan","All","All","$","5000000","482000000"
"Exports","2016","11/03/2016","Friday","Japan","All","All","$","9000000","491000000"
"Exports","2016","12/03/2016","Saturday","Japan","All","All","$","6000000","497000000"
"Exports","2016","13/03/2016","Sunday","Japan","All","All","$","1000000","498000000"
"Exports","2016","14/03/2016","Monday","Japan","All","All","$","2000000","500000000"
"Exports","2016","15/03/2016","Tuesday","Japan","All","All","$","2000000","502000000"
"Exports","2016","16/03/2016","Wednesday","Japan","All","All","$","1000000","503000000"
"Exports","2016","17/03/2016","Thursday","Japan","All","All","$","2000000","506000000"
"Exports","2016","18/03/2016","Friday","Japan","All","All","$","22000000","527000000"
"Exports","2016","19/03/2016","Saturday","Japan","All","All","$","2000000","530000000"
"Exports","2016","20/03/2016","Sunday","Japan","All","All","$","4000000","534000000"
"Exports","2016","21/03/2016","Monday","Japan","All","All","$","10000000","544000000"
"Exports","2016","22/03/2016","Tuesday","Japan","All","All","$","6000000","549000000"
"Exports","2016","23/03/2016","Wednesday","Japan","All","All","$","6000000","555000000"
"Exports","2016","24/03/2016","Thursday","Japan","All","All","$","50000000","606000000"
"Exports","2016","25/03/2016","Friday","Japan","All","All","$","17000000","623000000"
"Exports","2016","26/03/2016","Saturday","Japan","All","All","$","20000000","643000000"
"Exports","2016","27/03/2016","Sunday","Japan","All","All","$","1000000","644000000"
"Exports","2016","28/03/2016","Monday","Japan","All","All","$","6000000","650000000"
"Exports","2016","29/03/2016","Tuesday","Japan","All","All","$","5000000","655000000"
"Exports","2016","30/03/2016","Wednesday","Japan","All","All","$","4000000","659000000"
"Exports","2016","31/03/2016","Thursday","Japan","All","All","$","27000000","686000000"
"Exports","2016","01/04/2016","Friday","Japan","All","All","$","10000000","695000000"
"Exports","2016","02/04/2016","Saturday","Japan","All","All","$","1000000","696000000"
"Exports","2016","03/04/2016","Sunday","Japan","All","All","$","2000000","698000000"
"Exports","2016","04/04/2016","Monday","Japan","All","All","$","4000000","702000000"
"Exports","2016","05/04/2016","Tuesday","Japan","All","All","$","4000000","706000000"
"Exports","2016","06/04/2016","Wednesday","Japan","All","All","$","1000000","707000000"
"Exports","2016","07/04/2016","Thursday","Japan","All","All","$","8000000","715000000"
"Exports","2016","08/04/2016","Friday","Japan","All","All","$","12000000","727000000"
"Exports","2016","09/04/2016","Saturday","Japan","All","All","$","15000000","742000000"
"Exports","2016","10/04/2016","Sunday","Japan","All","All","$","18000000","760000000"
"Exports","2016","11/04/2016","Monday","Japan","All","All","$","2000000","762000000"
"Exports","2016","12/04/2016","Tuesday","Japan","All","All","$","4000000","766000000"
"Exports","2016","13/04/2016","Wednesday","Japan","All","All","$","1000000","767000000"
"Exports","2016","14/04/2016","Thursday","Japan","All","All","$","4000000","771000000"
"Exports","2016","15/04/2016","Friday","Japan","All","All","$","54000000","826000000"
"Exports","2016","16/04/2016","Saturday","Japan","All","All","$","4000000","830000000"
"Exports","2016","17/04/2016","Sunday","Japan","All","All","$","1000000","831000000"
"Exports","2016","18/04/2016","Monday","Japan","All","All","$","14000000","846000000"
"Exports","2016","19/04/2016","Tuesday","Japan","All","All","$","7000000","852000000"
"Exports","2016","20/04/2016","Wednesday","Japan","All","All","$","3000000","855000000"
"Exports","2016","21/04/2016","Thursday","Japan","All","All","$","4000000","858000000"
"Exports","2016","22/04/2016","Friday","Japan","All","All","$","17000000","876000000"
"Exports","2016","23/04/2016","Saturday","Japan","All","All","$","35000000","910000000"
"Exports","2016","24/04/2016","Sunday","Japan","All","All","$","5000000","916000000"
"Exports","2016","25/04/2016","Monday","Japan","All","All","$","6000000","921000000"
"Exports","2016","26/04/2016","Tuesday","Japan","All","All","$","8000000","929000000"
"Exports","2016","27/04/2016","Wednesday","Japan","All","All","$","1000000","930000000"
"Exports","2016","28/04/2016","Thursday","Japan","All","All","$","10000000","940000000"
"Exports","2016","29/04/2016","Friday","Japan","All","All","$","36000000","976000000"
"Exports","2016","30/04/2016","Saturday","Japan","All","All","$","2000000","978000000"
"Exports","2016","01/05/2016","Sunday","Japan","All","All","$","3000000","981000000"
"Exports","2016","02/05/2016","Monday","Japan","All","All","$","7000000","987000000"
"Exports","2016","03/05/2016","Tuesday","Japan","All","All","$","6000000","993000000"
"Exports","2016","04/05/2016","Wednesday","Japan","All","All","$","5000000","998000000"
"Exports","2016","05/05/2016","Thursday","Japan","All","All","$","8000000","1006000000"
"Exports","2016","06/05/2016","Friday","Japan","All","All","$","27000000","1033000000"
"Exports","2016","07/05/2016","Saturday","Japan","All","All","$","5000000","1038000000"
"Exports","2016","08/05/2016","Sunday","Japan","All","All","$","2000000","1040000000"
"Exports","2016","09/05/2016","Monday","Japan","All","All","$","5000000","1045000000"
"Exports","2016","10/05/2016","Tuesday","Japan","All","All","$","9000000","1054000000"
"Exports","2016","11/05/2016","Wednesday","Japan","All","All","$","6000000","1060000000"
"Exports","2016","12/05/2016","Thursday","Japan","All","All","$","14000000","1074000000"
"Exports","2016","13/05/2016","Friday","Japan","All","All","$","18000000","1092000000"
"Exports","2016","14/05/2016","Saturday","Japan","All","All","$","1000000","1093000000"
"Exports","2016","15/05/2016","Sunday","Japan","All","All","$","2000000","1095000000"
"Exports","2016","16/05/2016","Monday","Japan","All","All","$","1000000","1096000000"
"Exports","2016","17/05/2016","Tuesday","Japan","All","All","$","7000000","1104000000"
"Exports","2016","18/05/2016","Wednesday","Japan","All","All","$","22000000","1126000000"
"Exports","2016","19/05/2016","Thursday","Japan","All","All","$","4000000","1130000000"
"Exports","2016","20/05/2016","Friday","Japan","All","All","$","20000000","1151000000"
"Exports","2016","21/05/2016","Saturday","Japan","All","All","$","3000000","1154000000"
"Exports","2016","22/05/2016","Sunday","Japan","All","All","$","45000000","1199000000"
"Exports","2016","23/05/2016","Monday","Japan","All","All","$","15000000","1213000000"
"Exports","2016","24/05/2016","Tuesday","Japan","All","All","$","6000000","1219000000"
"Exports","2016","25/05/2016","Wednesday","Japan","All","All","$","3000000","1222000000"
"Exports","2016","26/05/2016","Thursday","Japan","All","All","$","8000000","1230000000"
"Exports","2016","27/05/2016","Friday","Japan","All","All","$","12000000","1242000000"
"Exports","2016","28/05/2016","Saturday","Japan","All","All","$","2000000","1244000000"
"Exports","2016","29/05/2016","Sunday","Japan","All","All","$","6000000","1250000000"
"Exports","2016","30/05/2016","Monday","Japan","All","All","$","6000000","1256000000"
"Exports","2016","31/05/2016","Tuesday","Japan","All","All","$","6000000","1262000000"
"Exports","2016","01/06/2016","Wednesday","Japan","All","All","$","5000000","1267000000"
"Exports","2016","02/06/2016","Thursday","Japan","All","All","$","6000000","1272000000"
"Exports","2016","03/06/2016","Friday","Japan","All","All","$","29000000","1301000000"
"Exports","2016","04/06/2016","Saturday","Japan","All","All","$","19000000","1320000000"
"Exports","2016","05/06/2016","Sunday","Japan","All","All","$","9000000","1329000000"
"Exports","2016","06/06/2016","Monday","Japan","All","All","$","3000000","1332000000"
"Exports","2016","07/06/2016","Tuesday","Japan","All","All","$","14000000","1346000000"
"Exports","2016","08/06/2016","Wednesday","Japan","All","All","$","4000000","1351000000"
"Exports","2016","09/06/2016","Thursday","Japan","All","All","$","16000000","1367000000"
"Exports","2016","10/06/2016","Friday","Japan","All","All","$","21000000","1388000000"
"Exports","2016","11/06/2016","Saturday","Japan","All","All","$","5000000","1393000000"
"Exports","2016","12/06/2016","Sunday","Japan","All","All","$","1000000","1394000000"
"Exports","2016","13/06/2016","Monday","Japan","All","All","$","2000000","1396000000"
"Exports","2016","14/06/2016","Tuesday","Japan","All","All","$","16000000","1412000000"
"Exports","2016","15/06/2016","Wednesday","Japan","All","All","$","39000000","1451000000"
"Exports","2016","16/06/2016","Thursday","Japan","All","All","$","10000000","1461000000"
"Exports","2016","17/06/2016","Friday","Japan","All","All","$","24000000","1485000000"
"Exports","2016","18/06/2016","Saturday","Japan","All","All","$","6000000","1491000000"
"Exports","2016","19/06/2016","Sunday","Japan","All","All","$","1000000","1492000000"
"Exports","2016","20/06/2016","Monday","Japan","All","All","$","2000000","1493000000"
"Exports","2016","21/06/2016","Tuesday","Japan","All","All","$","11000000","1504000000"
"Exports","2016","22/06/2016","Wednesday","Japan","All","All","$","7000000","1511000000"
"Exports","2016","23/06/2016","Thursday","Japan","All","All","$","23000000","1534000000"
"Exports","2016","24/06/2016","Friday","Japan","All","All","$","14000000","1548000000"
"Exports","2016","25/06/2016","Saturday","Japan","All","All","$","1000000","1550000000"
"Exports","2016","26/06/2016","Sunday","Japan","All","All","$","3000000","1552000000"
"Exports","2016","27/06/2016","Monday","Japan","All","All","$","5000000","1558000000"
"Exports","2016","28/06/2016","Tuesday","Japan","All","All","$","7000000","1565000000"
"Exports","2016","29/06/2016","Wednesday","Japan","All","All","$","20000000","1585000000"
"Exports","2016","30/06/2016","Thursday","Japan","All","All","$","12000000","1597000000"
"Exports","2016","01/07/2016","Friday","Japan","All","All","$","10000000","1608000000"
"Exports","2016","02/07/2016","Saturday","Japan","All","All","$","9000000","1616000000"
"Exports","2016","03/07/2016","Sunday","Japan","All","All","$","4000000","1620000000"
"Exports","2016","04/07/2016","Monday","Japan","All","All","$","5000000","1626000000"
"Exports","2016","05/07/2016","Tuesday","Japan","All","All","$","6000000","1632000000"
"Exports","2016","06/07/2016","Wednesday","Japan","All","All","$","1000000","1633000000"
"Exports","2016","07/07/2016","Thursday","Japan","All","All","$","11000000","1644000000"
"Exports","2016","08/07/2016","Friday","Japan","All","All","$","8000000","1653000000"
"Exports","2016","09/07/2016","Saturday","Japan","All","All","$","4000000","1656000000"
"Exports","2016","10/07/2016","Sunday","Japan","All","All","$","1000000","1657000000"
"Exports","2016","11/07/2016","Monday","Japan","All","All","$","1000000","1659000000"
"Exports","2016","12/07/2016","Tuesday","Japan","All","All","$","11000000","1669000000"
"Exports","2016","13/07/2016","Wednesday","Japan","All","All","$","3000000","1673000000"
"Exports","2016","14/07/2016","Thursday","Japan","All","All","$","7000000","1679000000"
"Exports","2016","15/07/2016","Friday","Japan","All","All","$","11000000","1690000000"
"Exports","2016","16/07/2016","Saturday","Japan","All","All","$","6000000","1696000000"
"Exports","2016","17/07/2016","Sunday","Japan","All","All","$","3000000","1699000000"
"Exports","2016","18/07/2016","Monday","Japan","All","All","$","1000000","1700000000"
"Exports","2016","19/07/2016","Tuesday","Japan","All","All","$","4000000","1704000000"
"Exports","2016","20/07/2016","Wednesday","Japan","All","All","$","34000000","1738000000"
"Exports","2016","21/07/2016","Thursday","Japan","All","All","$","15000000","1753000000"
"Exports","2016","22/07/2016","Friday","Japan","All","All","$","22000000","1775000000"
"Exports","2016","23/07/2016","Saturday","Japan","All","All","$","1000000","1776000000"
"Exports","2016","24/07/2016","Sunday","Japan","All","All","$","0","1776000000"
"Exports","2016","25/07/2016","Monday","Japan","All","All","$","3000000","1779000000"
"Exports","2016","26/07/2016","Tuesday","Japan","All","All","$","12000000","1792000000"
"Exports","2016","27/07/2016","Wednesday","Japan","All","All","$","5000000","1796000000"
"Exports","2016","28/07/2016","Thursday","Japan","All","All","$","26000000","1822000000"
"Exports","2016","29/07/2016","Friday","Japan","All","All","$","12000000","1835000000"
"Exports","2016","30/07/2016","Saturday","Japan","All","All","$","4000000","1838000000"
"Exports","2016","31/07/2016","Sunday","Japan","All","All","$","2000000","1840000000"
"Exports","2016","01/08/2016","Monday","Japan","All","All","$","10000000","1850000000"
"Exports","2016","02/08/2016","Tuesday","Japan","All","All","$","3000000","1853000000"
"Exports","2016","03/08/2016","Wednesday","Japan","All","All","$","1000000","1854000000"
"Exports","2016","04/08/2016","Thursday","Japan","All","All","$","5000000","1859000000"
"Exports","2016","05/08/2016","Friday","Japan","All","All","$","9000000","1868000000"
"Exports","2016","06/08/2016","Saturday","Japan","All","All","$","2000000","1870000000"
"Exports","2016","07/08/2016","Sunday","Japan","All","All","$","1000000","1871000000"
"Exports","2016","08/08/2016","Monday","Japan","All","All","$","5000000","1877000000"
"Exports","2016","09/08/2016","Tuesday","Japan","All","All","$","5000000","1881000000"
"Exports","2016","10/08/2016","Wednesday","Japan","All","All","$","3000000","1884000000"
"Exports","2016","11/08/2016","Thursday","Japan","All","All","$","8000000","1892000000"
"Exports","2016","12/08/2016","Friday","Japan","All","All","$","16000000","1908000000"
"Exports","2016","13/08/2016","Saturday","Japan","All","All","$","12000000","1920000000"
"Exports","2016","14/08/2016","Sunday","Japan","All","All","$","1000000","1922000000"
"Exports","2016","15/08/2016","Monday","Japan","All","All","$","2000000","1924000000"
"Exports","2016","16/08/2016","Tuesday","Japan","All","All","$","4000000","1928000000"
"Exports","2016","17/08/2016","Wednesday","Japan","All","All","$","2000000","1930000000"
"Exports","2016","18/08/2016","Thursday","Japan","All","All","$","9000000","1938000000"
"Exports","2016","19/08/2016","Friday","Japan","All","All","$","14000000","1952000000"
"Exports","2016","20/08/2016","Saturday","Japan","All","All","$","1000000","1954000000"
"Exports","2016","21/08/2016","Sunday","Japan","All","All","$","4000000","1958000000"
"Exports","2016","22/08/2016","Monday","Japan","All","All","$","40000000","1997000000"
"Exports","2016","23/08/2016","Tuesday","Japan","All","All","$","4000000","2002000000"
"Exports","2016","24/08/2016","Wednesday","Japan","All","All","$","1000000","2003000000"
"Exports","2016","25/08/2016","Thursday","Japan","All","All","$","6000000","2009000000"
"Exports","2016","26/08/2016","Friday","Japan","All","All","$","22000000","2031000000"
"Exports","2016","27/08/2016","Saturday","Japan","All","All","$","1000000","2032000000"
"Exports","2016","28/08/2016","Sunday","Japan","All","All","$","3000000","2036000000"
"Exports","2016","29/08/2016","Monday","Japan","All","All","$","11000000","2046000000"
"Exports","2016","30/08/2016","Tuesday","Japan","All","All","$","8000000","2054000000"
"Exports","2016","31/08/2016","Wednesday","Japan","All","All","$","4000000","2058000000"
"Exports","2016","01/09/2016","Thursday","Japan","All","All","$","5000000","2063000000"
"Exports","2016","02/09/2016","Friday","Japan","All","All","$","9000000","2072000000"
"Exports","2016","03/09/2016","Saturday","Japan","All","All","$","1000000","2074000000"
"Exports","2016","04/09/2016","Sunday","Japan","All","All","$","1000000","2075000000"
"Exports","2016","05/09/2016","Monday","Japan","All","All","$","4000000","2079000000"
"Exports","2016","06/09/2016","Tuesday","Japan","All","All","$","6000000","2085000000"
"Exports","2016","07/09/2016","Wednesday","Japan","All","All","$","5000000","2090000000"
"Exports","2016","08/09/2016","Thursday","Japan","All","All","$","3000000","2093000000"
"Exports","2016","09/09/2016","Friday","Japan","All","All","$","18000000","2112000000"
"Exports","2016","10/09/2016","Saturday","Japan","All","All","$","2000000","2113000000"
"Exports","2016","11/09/2016","Sunday","Japan","All","All","$","1000000","2114000000"
"Exports","2016","12/09/2016","Monday","Japan","All","All","$","4000000","2119000000"
"Exports","2016","13/09/2016","Tuesday","Japan","All","All","$","7000000","2126000000"
"Exports","2016","14/09/2016","Wednesday","Japan","All","All","$","1000000","2127000000"
"Exports","2016","15/09/2016","Thursday","Japan","All","All","$","5000000","2132000000"
"Exports","2016","16/09/2016","Friday","Japan","All","All","$","10000000","2142000000"
